name,street,city,postal,date,link
Shoppers Drug Mart,115 Dundas Street Unit 1,"Cambridge, ON",N1R 5T8,2021-04-10T12:56:15.973Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,22 Pinebush Road,"Cambridge, ON",N1R 8A9,2021-04-10T12:56:15.974Z,https://covid-19.ontario.ca/vaccine-locations
Rx Drug Mart,16 Grand Road,"Campbellford, ON",K0L 1L0,2021-04-10T12:56:15.974Z,https://covid-19.ontario.ca/vaccine-locations
Campbellville Pharmacy,35 Crawford Crescent,"Campbellville, ON",L0P 1B0,2021-04-10T12:56:15.974Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,401 St. Clair Street,"Chatham, ON",N7L 3K3,2021-04-10T12:56:15.974Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,420 Queen Street,"Chatham, ON",N7M 2J2,2021-04-10T12:56:15.975Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,73 Strathy Road,"Cobourg, ON",K9A 5J7,2021-04-10T12:56:15.975Z,https://covid-19.ontario.ca/vaccine-locations
Wallace Drug Store,109 6th Avenue,"Cochrane, ON",P0L 1C0,2021-04-10T12:56:15.975Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,175 First Street,"Collingwood, ON",L9Y 1A5,2021-04-10T12:56:15.976Z,https://covid-19.ontario.ca/vaccine-locations
Cookstown Pharmasave,52 Queen Street West,"Cookstown, ON",L0L 1L0,2021-04-10T12:56:15.976Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1428 Highway 2,"Courtice, ON",L1E 2J5,2021-04-10T12:56:15.976Z,https://covid-19.ontario.ca/vaccine-locations
Pharma Trust Drug Mart,1935 Sheppard Ave. West,"Downsview, ON",M3L 1Y8,2021-04-10T12:56:15.977Z,https://covid-19.ontario.ca/vaccine-locations
Mactavish Pharmacy,480 St. George Street,"Dresden, ON",N0P 1M0,2021-04-10T12:56:15.977Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,25 Duke Street,"Dryden, ON",P8N 1E6,2021-04-10T12:56:15.977Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,60 Hatt Street,"Dundas, ON",L9H 7T6,2021-04-10T12:56:15.977Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,133 King Street West,"Dundas, ON",L9H 1V3,2021-04-10T12:56:15.978Z,https://covid-19.ontario.ca/vaccine-locations
Hausers Pharmacy,140 Broad Street East,"Dunnville, ON",N1A 1E9,2021-04-10T12:56:15.978Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,18182 Yonge Street East,"Gwillimbury, ON",L9N 0J3,2021-04-10T12:56:15.978Z,https://covid-19.ontario.ca/vaccine-locations
I CARE Pharmacy Services,"2 Thorncliffe Park Drive, Unit 26-27 East","York, ON",M4H 1H2,2021-04-10T12:56:15.979Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1601 Bayview Avenue East,"York, ON",M4G 3B5,2021-04-10T12:56:15.979Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,220 Ontario Avenue Elliot,"Lake, ON",P5A 1Y5,2021-04-10T12:56:15.979Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,11 Arthur Street North,"Elmira, ON",N3B 1Z4,2021-04-10T12:56:15.980Z,https://covid-19.ontario.ca/vaccine-locations
Whitfield Guardian,16 Queen Street West,"Elmvale, ON",L0L 1P0,2021-04-10T12:56:15.980Z,https://covid-19.ontario.ca/vaccine-locations
Embrun Remedy's Rx,753 Notre Dame Street,"Embrun, ON",K0A 1W0,2021-04-10T12:56:15.981Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,123 Main Street,"Erin, ON",N0B 1T0,2021-04-10T12:56:15.981Z,https://covid-19.ontario.ca/vaccine-locations
Brady's Drug Store,186 Talbot Street South,"Essex, ON",N8M 1B6,2021-04-10T12:56:15.981Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,5 Talbot Street South,"Essex, ON",N8M 1A6,2021-04-10T12:56:15.981Z,https://covid-19.ontario.ca/vaccine-locations
Clinicplus I.D.A. Pharmacy,"10 Neighbourhood Lane, Unit 103","Etobicoke, ON",M8Y 0C5,2021-04-10T12:56:15.982Z,https://covid-19.ontario.ca/vaccine-locations
Costco,50 Queen Elizabeth Boulevard,"Etobicoke, ON",M8Z 1M1,2021-04-10T12:56:15.982Z,https://covid-19.ontario.ca/vaccine-locations
Drug Store Pharmacy,1530 Albion Road,"Etobicoke, ON",M9V 1B4,2021-04-10T12:56:15.982Z,https://covid-19.ontario.ca/vaccine-locations
Fortinos,330 Queens Plate Drive,"Etobicoke, ON",M9W 7J7,2021-04-10T12:56:15.984Z,https://covid-19.ontario.ca/vaccine-locations
Glen Cade Pharmacy,290 The West Mall,"Etobicoke, ON",M9C 1C6,2021-04-10T12:56:15.985Z,https://covid-19.ontario.ca/vaccine-locations
Kipling & Queensway Pharmacy,"1255 The Queensway, Unit 20","Etobicoke, ON",M8Z 1S1,2021-04-10T12:56:15.985Z,https://covid-19.ontario.ca/vaccine-locations
Lakeside Pharmacy,2438 Lake Shore Boulevard West,"Etobicoke, ON",M8V 1C4,2021-04-10T12:56:15.985Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,380 The East Mall,"Etobicoke, ON",M9B 6L5,2021-04-10T12:56:15.986Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,3671 Dundas Street West,"Etobicoke, ON",M6S 2T3,2021-04-10T12:56:15.986Z,https://covid-19.ontario.ca/vaccine-locations
One Eva Pharmacy,1 Eva Road,"Etobicoke, ON",M9C 4Z5,2021-04-10T12:56:15.986Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,250 The East Mall,"Etobicoke, ON",M9B 3Y8,2021-04-10T12:56:15.986Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,4890 Dundas Street West,"Etobicoke, ON",M9A 1B5,2021-04-10T12:56:15.987Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,415 The Westway,"Etobicoke, ON",M9R 1H5,2021-04-10T12:56:15.987Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,666 Burnhamthorpe Road,"Etobicoke, ON",M9C 2Z4,2021-04-10T12:56:15.987Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,270 The Kingsway,"Etobicoke, ON",M9A 3T7,2021-04-10T12:56:15.987Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"600 The East Mall, Unit 1","Etobicoke, ON",M9B 4S1,2021-04-10T12:56:15.988Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"3730 Lake Shore Boulevard West, Unit 102","Etobicoke, ON",M8W 1N6,2021-04-10T12:56:15.988Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,5230 Dundas Street West,"Etobicoke, ON",M9B 1A8,2021-04-10T12:56:15.988Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,3010 Bloor Street West,"Etobicoke, ON",M8X 1C2,2021-04-10T12:56:15.989Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,125 The Queensway,"Etobicoke, ON",M8Y 1H6,2021-04-10T12:56:15.989Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2206 Lake Shore Boulevard West,"Etobicoke, ON",M8V 1A4,2021-04-10T12:56:15.989Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,123 Rexdale Boulevard,"Etobicoke, ON",M9W 1P1,2021-04-10T12:56:15.989Z,https://covid-19.ontario.ca/vaccine-locations
The Drugstore Pharmcy,220 Royal York Road,"Etobicoke, ON",M8V 2V7,2021-04-10T12:56:15.990Z,https://covid-19.ontario.ca/vaccine-locations
Unicare Pharmacy,3170 Lakeshore Boulevard West,"Etobicoke, ON",M8V 3X8,2021-04-10T12:56:15.990Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,165 North Queen Street,"Etobicoke, ON",M9C 1A7,2021-04-10T12:56:15.990Z,https://covid-19.ontario.ca/vaccine-locations
Drug Store Pharmacy,62 Thames Road East,"Exeter, ON",N0M 1S3,2021-04-10T12:56:15.990Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,710 Tower Street South,"Fergus, ON",N1M 2R3,2021-04-10T12:56:15.991Z,https://covid-19.ontario.ca/vaccine-locations
Trailside Pharmacy,"6420 Beatty Line N, Suite 101","Fergus, ON",N1M 2W3,2021-04-10T12:56:15.991Z,https://covid-19.ontario.ca/vaccine-locations
Forest Pharmacy,19 King Street West,"Forest, ON",N0N 1J0,2021-04-10T12:56:15.991Z,https://covid-19.ontario.ca/vaccine-locations
Crescent Park Pharmacy,1264 Garrison Road Unit 5 Fort,"Erie, ON",L2A 1P1,2021-04-10T12:56:15.992Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,310 Garrison Road Unit C Fort,"Erie, ON",L2A 1M7,2021-04-10T12:56:15.992Z,https://covid-19.ontario.ca/vaccine-locations
Pharmasave Fort Frances,140 Scott Street Fort,"Frances, ON",P9A 1G6,2021-04-10T12:56:15.992Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,171 Guelph Street,"Georgetown, ON",L7G 4A1,2021-04-10T12:56:15.992Z,https://covid-19.ontario.ca/vaccine-locations
Young's Pharmacy And Homecare,47 Main Street South,"Georgetown, ON",L7G 3G2,2021-04-10T12:56:15.993Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,1405 Blair Towers Place,"Gloucester, ON",K1J 1A5,2021-04-10T12:56:15.993Z,https://covid-19.ontario.ca/vaccine-locations
Good Health Pharmasave,4188 Spratt Road Unit 2,"Gloucester, ON",K1V 0Z6,2021-04-10T12:56:15.993Z,https://covid-19.ontario.ca/vaccine-locations
The Drug Store Pharmacy,1619 Orleans Boulevard,"Gloucester, ON",K1C 7E2,2021-04-10T12:56:15.993Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1980 Ogilvie Road Unit 171,"Gloucester, ON",K1J 9L3,2021-04-10T12:56:15.994Z,https://covid-19.ontario.ca/vaccine-locations
Gravenhurst IDA Pharmacy,180 Brock Street,"Gravenhurst, ON",P1P 1X2,2021-04-10T12:56:15.994Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,42 St. Andrews Avenue Unit 1,"Grimsby, ON",L3M 3S2,2021-04-10T12:56:15.994Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,19 Elmira Road South,"Guelph, ON",N1K 0B6,2021-04-10T12:56:15.994Z,https://covid-19.ontario.ca/vaccine-locations
Drugstore Pharmacy,1045 Paisley Road,"Guelph, ON",N1K 1X6,2021-04-10T12:56:15.995Z,https://covid-19.ontario.ca/vaccine-locations
Drugstore Pharmacy,160 Kortright Road West,"Guelph, ON",N1G 4W2,2021-04-10T12:56:15.995Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,666 Woolwich Street Unit 140,"Guelph, ON",N1H 7G5,2021-04-10T12:56:15.995Z,https://covid-19.ontario.ca/vaccine-locations
Smallman Pharmacy,368 Main Street,"Haileybury, ON",P0J 1K0,2021-04-10T12:56:15.996Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,505 Rymal Road East,"Hamilton, ON",L8W 3X1,2021-04-10T12:56:15.996Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,640 Mohawk Road West Unit 21,"Hamilton, ON",L9C 1X6,2021-04-10T12:56:15.996Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1395 Upper Ottawa Street,"Hamilton, ON",L8W 3L5,2021-04-10T12:56:15.997Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1119 Fennell Avenue,"Hamilton, ON",L8T 1S2,2021-04-10T12:56:15.997Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,930 Upper Paradise Road 13,"Hamilton, ON",L9B 2N1,2021-04-10T12:56:15.997Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1300 Garth Street,"Hamilton, ON",L9C 4L7,2021-04-10T12:56:15.998Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,75 Centennial Parkway North,"Hamilton, ON",L8E 2P2,2021-04-10T12:56:15.998Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2110 Rymal Road East,"Hamilton, ON",L0R 1P0,2021-04-10T12:56:15.999Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,499 Mohawk Road East,"Hamilton, ON",L8V 4L7,2021-04-10T12:56:15.999Z,https://covid-19.ontario.ca/vaccine-locations
Westmount Pharmacy,723 Rymal Road West Unit 200,"Hamilton, ON",L9B 2N9,2021-04-10T12:56:15.999Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,69 King Street East,"Harrow, ON",N0R 1G0,2021-04-10T12:56:16.000Z,https://covid-19.ontario.ca/vaccine-locations
Harrowsmith Pharmacy,"4937 Highway 38, Unit 2","Harrowsmith, ON",K0H 1V0,2021-04-10T12:56:16.000Z,https://covid-19.ontario.ca/vaccine-locations
Pharmacie Jean Coutu,80 Main Street East,"Hawkesbury, ON",K6A 1A3,2021-04-10T12:56:16.000Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,51 King William Street,"Huntsville, ON",P1H 1G4,2021-04-10T12:56:16.000Z,https://covid-19.ontario.ca/vaccine-locations
Ingersoll Pharmasave,19 King Street Unit 1,"Ingersoll, ON",N5C 1G3,2021-04-10T12:56:16.001Z,https://covid-19.ontario.ca/vaccine-locations
Ingersoll Remedy's Rx,273 King Street West,"Ingersoll, ON",N5C 2K9,2021-04-10T12:56:16.001Z,https://covid-19.ontario.ca/vaccine-locations
Alcona Pharmacy,1070 Innisfil Beach Road Unit 14,"Innisfil, ON",L9S 4T9,2021-04-10T12:56:16.002Z,https://covid-19.ontario.ca/vaccine-locations
Rexall Pharma Plus,7975 Yonge Street,"Innisfil, ON",L9S 1A8,2021-04-10T12:56:16.002Z,https://covid-19.ontario.ca/vaccine-locations
Inverary Pharmasave,"3810 Perth Road, Unit 1B","Inverary, ON",K0H 1X0,2021-04-10T12:56:16.002Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,770 Silver Seven Road,"Kanata, ON",K2V 1A5,2021-04-10T12:56:16.003Z,https://covid-19.ontario.ca/vaccine-locations
Kanata Pharmasave,99 Kakulu Road Unit 101,"Kanata, ON",K2L 3C8,2021-04-10T12:56:16.003Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,680 Eagleson Road,"Kanata, ON",K2M 2G9,2021-04-10T12:56:16.003Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,499 Terry Fox Drive Unit 10,"Kanata, ON",K2T 1H7,2021-04-10T12:56:16.003Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,840 March Road,"Kanata, ON",K2K 1X7,2021-04-10T12:56:16.004Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,700 Terry Fox Drive,"Kanata, ON",K2L 4H4,2021-04-10T12:56:16.004Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,5357 Fernbank Road,"Kanata, ON",K2S 0T7,2021-04-10T12:56:16.004Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,142 Progress Crescent,"Kapuskasing, ON",P5N 3H6,2021-04-10T12:56:16.004Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,538 Park Street,"Kenora, ON",P9N 1A1,2021-04-10T12:56:16.005Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,76 Arlington Drive Unit C,"Keswick, ON",L4P 0A9,2021-04-10T12:56:16.005Z,https://covid-19.ontario.ca/vaccine-locations
King City Guardian Drugs,1700 King Road Unit 27 King,"City, ON",L7B 0N1,2021-04-10T12:56:16.005Z,https://covid-19.ontario.ca/vaccine-locations
Amherstview Drugs,4499 Bath Road,"Kingston, ON",K7N 1A6,2021-04-10T12:56:16.005Z,https://covid-19.ontario.ca/vaccine-locations
Barriefield Pharmasave,"760 Highway 15, Unit 13","Kingston, ON",K7L 0C3,2021-04-10T12:56:16.006Z,https://covid-19.ontario.ca/vaccine-locations
CATP Kingston,7 Hickson Avenue,"Kingston, ON",K7K 2N4,2021-04-10T12:56:16.006Z,https://covid-19.ontario.ca/vaccine-locations
Clinic Pharmacy,76 Stuart Street,"Kingston, ON",K7L 2V7,2021-04-10T12:56:16.006Z,https://covid-19.ontario.ca/vaccine-locations
Costco,1015 Centennial Drive,"Kingston, ON",K7P 3B7,2021-04-10T12:56:16.006Z,https://covid-19.ontario.ca/vaccine-locations
Division Pharmacy,"472 Division Street, Unit 2","Kingston, ON",K7K 4B1,2021-04-10T12:56:16.007Z,https://covid-19.ontario.ca/vaccine-locations
FreshCo Pharmacy Princess,2327 Princess Street,"Kingston, ON",K7M 3G1,2021-04-10T12:56:16.007Z,https://covid-19.ontario.ca/vaccine-locations
Frontenac Medical Pharmacy,789 Princess Street,"Kingston, ON",K7L 1E9,2021-04-10T12:56:16.007Z,https://covid-19.ontario.ca/vaccine-locations
Gardiner's Pharmasave,500 Gardiners Road,"Kingston, ON",K7M 7W9,2021-04-10T12:56:16.007Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,1048 Midland Avenue,"Kingston, ON",K7P 2X9,2021-04-10T12:56:16.008Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,1100 Princess Street,"Kingston, ON",K7L 5G8,2021-04-10T12:56:16.008Z,https://covid-19.ontario.ca/vaccine-locations
Lovell Drugs,166 Brock Street   Saturday and Sunday hours available as needed.,"Kingston, ON",K7L 3E2,2021-04-10T12:56:16.008Z,https://covid-19.ontario.ca/vaccine-locations
Med+ Pharmacy,277 Bath Road,"Kingston, ON",K7M 2X6,2021-04-10T12:56:16.008Z,https://covid-19.ontario.ca/vaccine-locations
Medical Arts Pharmacy,800 Princess Street,"Kingston, ON",K7L 5E4,2021-04-10T12:56:16.009Z,https://covid-19.ontario.ca/vaccine-locations
Medical Tree,"795 Gardiners Road, Unit 6","Kingston, ON",K7M 7E6,2021-04-10T12:56:16.009Z,https://covid-19.ontario.ca/vaccine-locations
Milford Pharmacy,728 Milford Drive,"Kingston, ON",K7P 1C6,2021-04-10T12:56:16.009Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,1162 Division Road,"Kingston, ON",K7K 0C3,2021-04-10T12:56:16.009Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,1030 Coverdale Drive,"Kingston, ON",K7M 8X7,2021-04-10T12:56:16.010Z,https://covid-19.ontario.ca/vaccine-locations
Peters Drugs PharmaChoice,640 King Street West,"Kingston, ON",K7M 2E5,2021-04-10T12:56:16.010Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,240 Montreal Street,"Kingston, ON",K7K 3G8,2021-04-10T12:56:16.010Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1036 Princess Street,"Kingston, ON",K7L 1H2,2021-04-10T12:56:16.011Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,817 Edgar Street,"Kingston, ON",K7M 8Y4,2021-04-10T12:56:16.011Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"945 Gardiners Road, Unit L074","Kingston, ON",K7M 7H4,2021-04-10T12:56:16.011Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,797 Princess Street,"Kingston, ON",K7L 1G1,2021-04-10T12:56:16.011Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,105 Sutherland Drive,"Kingston, ON",K7K 5V6,2021-04-10T12:56:16.012Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,775 Strand Boulevard,"Kingston, ON",K7P 2S7,2021-04-10T12:56:16.012Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1011 Princess Street,"Kingston, ON",K7L 1H3,2021-04-10T12:56:16.012Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"2437 Princess Street, Unit 100","Kingston, ON",K7M 3G1,2021-04-10T12:56:16.013Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,136 Princess Street,"Kingston, ON",K7L 1A7,2021-04-10T12:56:16.013Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,445 Princess Street,"Kingston, ON",K7L 1C3,2021-04-10T12:56:16.013Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1875 Bath Road,"Kingston, ON",K7M 4Y3,2021-04-10T12:56:16.013Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,823 Highway 15,"Kingston, ON",K7L 4V3,2021-04-10T12:56:16.014Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1201 Division Street,"Kingston, ON",K7K 6X4,2021-04-10T12:56:16.014Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1130 Midland Avenue,"Kingston, ON",K7P 2X9,2021-04-10T12:56:16.014Z,https://covid-19.ontario.ca/vaccine-locations
Weller Pharmacy,"263 Weller Avenue, Unit  2","Kingston, ON",K7K 2V4,2021-04-10T12:56:16.014Z,https://covid-19.ontario.ca/vaccine-locations
Kingsville IDA Pharmacy,271 Main Street East,"Kingsville, ON",N9Y 1A7,2021-04-10T12:56:16.015Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,370 Main Street East,"Kingsville, ON",N9Y 0C1,2021-04-10T12:56:16.015Z,https://covid-19.ontario.ca/vaccine-locations
Zehrs,300 Main Street South,"Kingsville, ON",N9Y 3S9,2021-04-10T12:56:16.015Z,https://covid-19.ontario.ca/vaccine-locations
Cook's Pharmacy,1450 Block Line Road Unit 201,"Kitchener, ON",N2C 0A5,2021-04-10T12:56:16.015Z,https://covid-19.ontario.ca/vaccine-locations
Fairway Lackner Pharmacy,900 Fairway Crescent Unit 5,"Kitchener, ON",N2A 0A1,2021-04-10T12:56:16.016Z,https://covid-19.ontario.ca/vaccine-locations
Food Basics Pharmacy,1405 Ottawa Street North,"Kitchener, ON",N2A 1H3,2021-04-10T12:56:16.016Z,https://covid-19.ontario.ca/vaccine-locations
Frederick Mall Pharmacy,"385 Frederick Street, Unit 15","Kitchener, ON",N2H 2P2,2021-04-10T12:56:16.016Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,324 Highland Road West,"Kitchener, ON",N2M 5G2,2021-04-10T12:56:16.017Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1405 Ottawa Street North Unit 16,"Kitchener, ON",N2A 3Z1,2021-04-10T12:56:16.017Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,123 Pioneer Drive,"Kitchener, ON",N2P 2A3,2021-04-10T12:56:16.017Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,1187 Fischer Hallman Road,"Kitchener, ON",N2E 4H9,2021-04-10T12:56:16.017Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2960 Kingsway Drive,"Kitchener, ON",N2C 1X1,2021-04-10T12:56:16.018Z,https://covid-19.ontario.ca/vaccine-locations
Williamsburg Pharmacy,1187 Fischer Hallman Road Unit 440,"Kitchener, ON",N2E 4H9,2021-04-10T12:56:16.018Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,5881 Malden Road,"LaSalle, ON",N9H 1S5,2021-04-10T12:56:16.018Z,https://covid-19.ontario.ca/vaccine-locations
Rob's Whole Health Pharmacy,"1765 Sprucewood, Unit 250","LaSalle, ON",N9J 1X7,2021-04-10T12:56:16.018Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2125 Front Road,"LaSalle, ON",N9J 2C1,2021-04-10T12:56:16.019Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,6020 Malden Road,"LaSalle, ON",N9H 1S8,2021-04-10T12:56:16.019Z,https://covid-19.ontario.ca/vaccine-locations
Zehrs,5890 Malden Road,"LaSalle, ON",N9H 1S4,2021-04-10T12:56:16.019Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy Lakeshore,19 Amy Croft Drive,"Lakeshore, ON",N9K 1C7,2021-04-10T12:56:16.019Z,https://covid-19.ontario.ca/vaccine-locations
Central Drug Mart Pharmachoice,250 Erie Street South,"Leamington, ON",N8H 3C2,2021-04-10T12:56:16.020Z,https://covid-19.ontario.ca/vaccine-locations
Real Canadian Superstore,201 Talbot Street East,"Leamington, ON",N8H 3X5,2021-04-10T12:56:16.020Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,269 Erie Street South,"Leamington, ON",N8H 3C4,2021-04-10T12:56:16.020Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,288 Erie Street South,"Leamington, ON",N8H 3C5,2021-04-10T12:56:16.020Z,https://covid-19.ontario.ca/vaccine-locations
Kawartha Lakes Pharmacy,55 Angeline Street North Unit 4A,"Lindsay, ON",K9V 5B7,2021-04-10T12:56:16.021Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,343 Kent Street West Unit 341,"Lindsay, ON",K9B 2Z7,2021-04-10T12:56:16.021Z,https://covid-19.ontario.ca/vaccine-locations
Listowel Remedy's Rx,600 Mitchell Road,"Listowel, ON",N4W 3T1,2021-04-10T12:56:16.021Z,https://covid-19.ontario.ca/vaccine-locations
Walden Family Drugstore,135 Regional Road 24 Unit 14,"Lively, ON",P3Y 1J1,2021-04-10T12:56:16.021Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,693 Wonderland Road North,"London, ON",N6H 4L1,2021-04-10T12:56:16.022Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,603 Fanshawe Park Road West,"London, ON",N6G 5B3,2021-04-10T12:56:16.022Z,https://covid-19.ontario.ca/vaccine-locations
Paul's Pharmasave,990 River Road,"Manotick, ON",K4M 1B9,2021-04-10T12:56:16.022Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2266 Major Mackenzie Drive,"Maple, ON",L6A 3Y7,2021-04-10T12:56:16.023Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,9980 Dufferin Street,"Maple, ON",L6A 4K5,2021-04-10T12:56:16.023Z,https://covid-19.ontario.ca/vaccine-locations
Markdale Pharmacy,29 Toronto Street North,"Markdale, ON",N0C 1H0,2021-04-10T12:56:16.023Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,65 Kirkham Drive,"Markham, ON",L3S 0A9,2021-04-10T12:56:16.023Z,https://covid-19.ontario.ca/vaccine-locations
Dales Pharmacy,377 Church Street,"Markham, ON",L6B 1A1,2021-04-10T12:56:16.024Z,https://covid-19.ontario.ca/vaccine-locations
Drug Store Pharmacy,9305 Highway 48,"Markham, ON",L6E 0E6,2021-04-10T12:56:16.024Z,https://covid-19.ontario.ca/vaccine-locations
Freshco Pharmacy,9580 McCowan Road,"Markham, ON",L3P 3J3,2021-04-10T12:56:16.024Z,https://covid-19.ontario.ca/vaccine-locations
Markham Healthplex Pharmacy,"5995 14th Avenue, Unit A2B","Markham, ON",L3S 0A2,2021-04-10T12:56:16.024Z,https://covid-19.ontario.ca/vaccine-locations
Morelli's Pharmacy,98 Copper Creek Drive,"Markham, ON",L6B 0P2,2021-04-10T12:56:16.025Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,8601 Warden Avenue,"Markham, ON",L3R 8W3,2021-04-10T12:56:16.025Z,https://covid-19.ontario.ca/vaccine-locations
