name,street,city,postal,date,link
Shoppers Drug Mart,"500 Manning Road, Unit 1","Tecumseh, ON",N8N 5H3,2021-04-13T14:53:25.374Z,https://covid-19.ontario.ca/vaccine-locations
Thornbury Pharmacy,45 Arthur Street West,"Thornbury, ON",N0H 2P0,2021-04-13T14:53:25.374Z,https://covid-19.ontario.ca/vaccine-locations
Costco,42 Overlea Boulevard Thorncliffe,"Park, ON",M4H 1B8,2021-04-13T14:53:25.375Z,https://covid-19.ontario.ca/vaccine-locations
FreshCo Pharmacy #7265,800 Steeles Ave. West,"Thornhill, ON",L4J 7L2,2021-04-13T14:53:25.375Z,https://covid-19.ontario.ca/vaccine-locations
Galleria Pharmacy,7040 Yonge Street Unit E1,"Thornhill, ON",L4J 1V7,2021-04-13T14:53:25.375Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1 Promenade Circle Unit 183,"Thornhill, ON",L4J 4P8,2021-04-13T14:53:25.376Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,441 Clark Ave. West,"Thornhill, ON",L4J 6W8,2021-04-13T14:53:25.376Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,8000 Bathurst Street,"Thornhill, ON",L4J 0B8,2021-04-13T14:53:25.377Z,https://covid-19.ontario.ca/vaccine-locations
St Mary Pharmacy,95 Times Avenue Unit C2,"Thornhill, ON",L3T 0A2,2021-04-13T14:53:25.377Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,700 Centre St.,"Thornhill, ON",L4J 0A7,2021-04-13T14:53:25.378Z,https://covid-19.ontario.ca/vaccine-locations
Dawson Heights Pharmacy,109 Regina Avenue Thunder,"Bay, ON",P7B 5B4,2021-04-13T14:53:25.378Z,https://covid-19.ontario.ca/vaccine-locations
Oak Medical Pharmacy,620 Arthur Street West Thunder,"Bay, ON",P7E 5R8,2021-04-13T14:53:25.378Z,https://covid-19.ontario.ca/vaccine-locations
Safeway Pharmacy,70 North Court St. Thunder,"Bay, ON",P7A 4T8,2021-04-13T14:53:25.378Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,901 Red River Road Thunder,"Bay, ON",P7B 1K3,2021-04-13T14:53:25.379Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,681 Algonquin Boulevard East Unit 5,"Timmins, ON",P4N 8S6,2021-04-13T14:53:25.379Z,https://covid-19.ontario.ca/vaccine-locations
Allcures Pharmacy,"31 St. Dennis Drive, Unit 1","Toronto, ON",M3C 1G7,2021-04-13T14:53:25.379Z,https://covid-19.ontario.ca/vaccine-locations
Ava Pharmacy,"81 St. Clair Avenue East, Unit 220","Toronto, ON",M4T 1M7,2021-04-13T14:53:25.380Z,https://covid-19.ontario.ca/vaccine-locations
Bathurst Wilson I.D.A. Pharmacy,322 Wilson Avenue,"Toronto, ON",M3H 1S8,2021-04-13T14:53:25.380Z,https://covid-19.ontario.ca/vaccine-locations
Beaches Pharmacy,1967 Queen Street East,"Toronto, ON",M4L 1H9,2021-04-13T14:53:25.380Z,https://covid-19.ontario.ca/vaccine-locations
Canada Chemists,1975 Avenue Road,"Toronto, ON",M5M 4A3,2021-04-13T14:53:25.381Z,https://covid-19.ontario.ca/vaccine-locations
Canadian Compounding Pharmacy,2920 Bloor Street West,"Toronto, ON",M8X 1B6,2021-04-13T14:53:25.381Z,https://covid-19.ontario.ca/vaccine-locations
Care and Health Pharmacy,2928 Danforth Avenue,"Toronto, ON",M4C 1M1,2021-04-13T14:53:25.381Z,https://covid-19.ontario.ca/vaccine-locations
Cassandra Pharmacy,2040 Victoria Park Avenue,"Toronto, ON",M1R 1V2,2021-04-13T14:53:25.382Z,https://covid-19.ontario.ca/vaccine-locations
City Pharmacy Remedy's Rx,238 Danforth Avenue,"Toronto, ON",M4K 1N4,2021-04-13T14:53:25.382Z,https://covid-19.ontario.ca/vaccine-locations
Demarco Pharmacy,2394 Keele Street,"Toronto, ON",M6M 4A5,2021-04-13T14:53:25.382Z,https://covid-19.ontario.ca/vaccine-locations
Drug Store Pharmacy,25 Photography Drive,"Toronto, ON",M6M 0A1,2021-04-13T14:53:25.383Z,https://covid-19.ontario.ca/vaccine-locations
Dundas West Village Pharmacy,2940 Dundas Street West,"Toronto, ON",M6P 1Y8,2021-04-13T14:53:25.383Z,https://covid-19.ontario.ca/vaccine-locations
East York Pharmasave,"840 Coxwell Avenue, Unit 102","Toronto, ON",M4C 5T2,2021-04-13T14:53:25.383Z,https://covid-19.ontario.ca/vaccine-locations
Forest Hill Pharmacy,"491 Eglinton Avenue West, Unit 102","Toronto, ON",M5N 1A8,2021-04-13T14:53:25.384Z,https://covid-19.ontario.ca/vaccine-locations
Friendly Care West King Pharmacy,2077 Weston Road,"Toronto, ON",M9N 1X7,2021-04-13T14:53:25.384Z,https://covid-19.ontario.ca/vaccine-locations
Glen Park Pharmacy,2920 Dufferin St,"Toronto, ON",M6B 3S8,2021-04-13T14:53:25.384Z,https://covid-19.ontario.ca/vaccine-locations
Green Pharmacy,,"Toronto, ON",M6G 1K7,2021-04-13T14:53:25.385Z,https://covid-19.ontario.ca/vaccine-locations
Greendale Drugs,152 Carlton Street,"Toronto, ON",M5A 2K1,2021-04-13T14:53:25.385Z,https://covid-19.ontario.ca/vaccine-locations
Healing Arts Pharmacy,170 The Donway West Unit 113,"Toronto, ON",M3C 2J2,2021-04-13T14:53:25.386Z,https://covid-19.ontario.ca/vaccine-locations
Healing Source Pharmacy,2209 Bloor Street West,"Toronto, ON",M6S 1N5,2021-04-13T14:53:25.386Z,https://covid-19.ontario.ca/vaccine-locations
High Park Pharmacy,1938 Bloor Street West,"Toronto, ON",M6P 3K8,2021-04-13T14:53:25.386Z,https://covid-19.ontario.ca/vaccine-locations
Islington Medical Pharmacy,1243 Islington Avenue,"Toronto, ON",M8X 1Y9,2021-04-13T14:53:25.386Z,https://covid-19.ontario.ca/vaccine-locations
Jarvis St. Apothecary,275 Jarvis Street,"Toronto, ON",M5B 2C2,2021-04-13T14:53:25.387Z,https://covid-19.ontario.ca/vaccine-locations
Junction Chemist Pharmacy,17 St Johns Road,"Toronto, ON",M6P 1T7,2021-04-13T14:53:25.387Z,https://covid-19.ontario.ca/vaccine-locations
Junction Pharmacy,3016 Dundas Street West,"Toronto, ON",M6P1Z3,2021-04-13T14:53:25.387Z,https://covid-19.ontario.ca/vaccine-locations
Keele-Ingram Pharmacy,2221 Keele Street,"Toronto, ON",M6M 3Z5,2021-04-13T14:53:25.388Z,https://covid-19.ontario.ca/vaccine-locations
Lapsley Pharmacy,27 Lapsley Road,"Toronto, ON",M1B 1K1,2021-04-13T14:53:25.388Z,https://covid-19.ontario.ca/vaccine-locations
Lawlor Pharmasave,944 Kingston Road,"Toronto, ON",M4E 1S7,2021-04-13T14:53:25.388Z,https://covid-19.ontario.ca/vaccine-locations
Lefko Pharmasave #794,842 Wilson Avenue,"Toronto, ON",M3K 1E5,2021-04-13T14:53:25.389Z,https://covid-19.ontario.ca/vaccine-locations
Lingeman I.D.A. Pharmacy,411 Jane Street,"Toronto, ON",M6S 3Z6,2021-04-13T14:53:25.389Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,585 Queen Street West,"Toronto, ON",M5V 2B7,2021-04-13T14:53:25.390Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,51 Gerry Fitzgerald Drive,"Toronto, ON",M3J 3N4,2021-04-13T14:53:25.390Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,5095 Yonge Street East,"Toronto, ON",M2M 3V7,2021-04-13T14:53:25.390Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,396 St. Clair Avenue West,"Toronto, ON",M5P 3N3,2021-04-13T14:53:25.391Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,10 Lower Jarvis Street,"Toronto, ON",M5E 1Z2,2021-04-13T14:53:25.391Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,2877 Bayview Avenue,"Toronto, ON",M2K 2S3,2021-04-13T14:53:25.391Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,2280 Dundas Street West,"Toronto, ON",M6R1X4,2021-04-13T14:53:25.391Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,11 Redway Road,"Toronto, ON",M4H 1P6,2021-04-13T14:53:25.392Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,60 Carlton Street,"Toronto, ON",M5B 1L1,2021-04-13T14:53:25.392Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,17 Leslie Street,"Toronto, ON",M4M 3H9,2021-04-13T14:53:25.392Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,50 Musgrave Street,"Toronto, ON",M4E 3W2,2021-04-13T14:53:25.393Z,https://covid-19.ontario.ca/vaccine-locations
Main Drug Mart,"1646 Victoria Park Avenue, Unit 7","Toronto, ON",M1R 1P7,2021-04-13T14:53:25.393Z,https://covid-19.ontario.ca/vaccine-locations
Markland Wood Pharmacy,4335 Bloor Street West,"Toronto, ON",M9C 2A5,2021-04-13T14:53:25.393Z,https://covid-19.ontario.ca/vaccine-locations
Metro Drugs,129 Dundas Street East,"Toronto, ON",M5B 2N6,2021-04-13T14:53:25.393Z,https://covid-19.ontario.ca/vaccine-locations
Metro Pharmacy,3003 Danforth Avenue,"Toronto, ON",M4C 1M9,2021-04-13T14:53:25.394Z,https://covid-19.ontario.ca/vaccine-locations
Morelli's Pharmacy,15 York Street,"Toronto, ON",M5J 0A3,2021-04-13T14:53:25.394Z,https://covid-19.ontario.ca/vaccine-locations
Mortar + Pestle Compounding Pharmacy,1997 Bloor Street West,"Toronto, ON",M6S 1M4,2021-04-13T14:53:25.394Z,https://covid-19.ontario.ca/vaccine-locations
New Caledonia Pharmacy,600 Caledonia Road,"Toronto, ON",M6E 4V5,2021-04-13T14:53:25.395Z,https://covid-19.ontario.ca/vaccine-locations
Nhatrang Drug Mart,736 Wilson Avenue,"Toronto, ON",M3K 1E2,2021-04-13T14:53:25.395Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,222 Lansdowne Avenue,"Toronto, ON",M6K 3C6,2021-04-13T14:53:25.395Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,449 Carlaw Avenue,"Toronto, ON",M4K 3H9,2021-04-13T14:53:25.395Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,200 Front Street East,"Toronto, ON",M5A 4T9,2021-04-13T14:53:25.396Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,1020 Islington Avenue,"Toronto, ON",M8Z 4R3,2021-04-13T14:53:25.397Z,https://covid-19.ontario.ca/vaccine-locations
Nor-Arm Pharmacy,"1280 Finch Avenue West, Unit 107","Toronto, ON",M3J 3K6,2021-04-13T14:53:25.397Z,https://covid-19.ontario.ca/vaccine-locations
Northcliffe Pharmacy,1751 Eglinton Avenue West,"Toronto, ON",M6E 2H7,2021-04-13T14:53:25.397Z,https://covid-19.ontario.ca/vaccine-locations
Pharmacare Drug Mart,891 Broadview Avenue,"Toronto, ON",M4K 2P9,2021-04-13T14:53:25.398Z,https://covid-19.ontario.ca/vaccine-locations
Pharmasave,3485 Kingston Road,"Toronto, ON",M1M 1R4,2021-04-13T14:53:25.398Z,https://covid-19.ontario.ca/vaccine-locations
Pharmasave - Spadina's Neighbourhood Pharmacy,"720 Spadina Avenue, Unit 100","Toronto, ON",M5S 2T9,2021-04-13T14:53:25.398Z,https://covid-19.ontario.ca/vaccine-locations
Pharmasave Eagle Manor,1901 Weston Road,"Toronto, ON",M9N 3P5,2021-04-13T14:53:25.399Z,https://covid-19.ontario.ca/vaccine-locations
Pharmasave Keele and Finch Pharmacy,1275 Finch Avenue West,"Toronto, ON",M3J 2G5,2021-04-13T14:53:25.399Z,https://covid-19.ontario.ca/vaccine-locations
Pharmasave Toronto East,"825 Coxwell Avenue, Unit C114","Toronto, ON",M4C 3E7,2021-04-13T14:53:25.400Z,https://covid-19.ontario.ca/vaccine-locations
Premier Pharmacy and Compounding Centre,3323 Bathurst Street,"Toronto, ON",M6A 2B7,2021-04-13T14:53:25.400Z,https://covid-19.ontario.ca/vaccine-locations
Real Canadian Superstore,825 Don Mills Road,"Toronto, ON",M3C 1V4,2021-04-13T14:53:25.400Z,https://covid-19.ontario.ca/vaccine-locations
Real Canadian Superstore,2549 Weston Road,"Toronto, ON",M9N 2A7,2021-04-13T14:53:25.400Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1235 Wilson Avenue,"Toronto, ON",M3M 0B2,2021-04-13T14:53:25.401Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,325 Moore Avenue,"Toronto, ON",M4G 3T6,2021-04-13T14:53:25.401Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,481 Bloor Street West,"Toronto, ON",M5S 1Y2,2021-04-13T14:53:25.401Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,"345 Bloor Street, Unit 3","Toronto, ON",M4W 1H7,2021-04-13T14:53:25.402Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,285 Spadina Avenue,"Toronto, ON",M5T 2E6,2021-04-13T14:53:25.402Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,3402 Yonge Street,"Toronto, ON",M4N 2M9,2021-04-13T14:53:25.402Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,3701 Lake Shore Boulevard West,"Toronto, ON",M8W 1P8,2021-04-13T14:53:25.403Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,87 Avenue Road,"Toronto, ON",M5R 3R9,2021-04-13T14:53:25.403Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,63 Front Street East,"Toronto, ON",M5E 1B3,2021-04-13T14:53:25.403Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,"4789 Yonge Street, Unit 2","Toronto, ON",M2N 0G3,2021-04-13T14:53:25.403Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,"199 Bay Street, Unit C186","Toronto, ON",M5L 1E7,2021-04-13T14:53:25.404Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,474 Spadina Avenue,"Toronto, ON",M5T 2G8,2021-04-13T14:53:25.404Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,595 Bay Street,"Toronto, ON",M5G 2C2,2021-04-13T14:53:25.404Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,539 Parliament Street,"Toronto, ON",M4X 1P7,2021-04-13T14:53:25.404Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,600 University Avenue,"Toronto, ON",M5G 1X5,2021-04-13T14:53:25.405Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,"2 St. Clair Avenue East, Unit C001","Toronto, ON",M4T 2T5,2021-04-13T14:53:25.405Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,63 Wellesley Street East,"Toronto, ON",M4Y 1G7,2021-04-13T14:53:25.405Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,"250 University Avenue, Unit 120","Toronto, ON",M5H 3E5,2021-04-13T14:53:25.406Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,88 Queens Quay West,"Toronto, ON",M5J 0B8,2021-04-13T14:53:25.406Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,"200 Wellington Street West, Unit 200","Toronto, ON",M5V 3C7,2021-04-13T14:53:25.406Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,"120 Adelaide Street West, Unit R28","Toronto, ON",M5H 1T1,2021-04-13T14:53:25.406Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,2300 Yonge Street,"Toronto, ON",M4P 1E4,2021-04-13T14:53:25.407Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1245 Dupont Street,"Toronto, ON",M6H 2A6,2021-04-13T14:53:25.407Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,"777 Bay Street, Unit C 216","Toronto, ON",M5G 2C8,2021-04-13T14:53:25.407Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,"1 First Canadian Place, Unit # CN1038","Toronto, ON",M5X 1C8,2021-04-13T14:53:25.408Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1115 Wilson Avenue,"Toronto, ON",M3M 1H2,2021-04-13T14:53:25.408Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,901 Eglinton Avenue West,"Toronto, ON",M6C 2C1,2021-04-13T14:53:25.408Z,https://covid-19.ontario.ca/vaccine-locations
Rylander Pharmasave,"6758 Kingston Road, Unit 8","Toronto, ON",M1B 1G8,2021-04-13T14:53:25.408Z,https://covid-19.ontario.ca/vaccine-locations
Sam's I.D.A. Pharmacy,1920 Yonge Street,"Toronto, ON",M4S 3E2,2021-04-13T14:53:25.409Z,https://covid-19.ontario.ca/vaccine-locations
Sanomed Pharmacy & Compounding Centre,1000 Bay Street,"Toronto, ON",M5S 3A8,2021-04-13T14:53:25.409Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1533 Jane Street,"Toronto, ON",M9N 2R2,2021-04-13T14:53:25.409Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1515 Steeles Avenue East,"Toronto, ON",M2M 3Y7,2021-04-13T14:53:25.409Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,4865 Leslie Street,"Toronto, ON",M2J 2K8,2021-04-13T14:53:25.410Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,70 Eglinton Square Boulevard,"Toronto, ON",M1L 2K1,2021-04-13T14:53:25.410Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1473 Queen Street West,"Toronto, ON",M6R 1A1,2021-04-13T14:53:25.410Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"1033 Queen Street West, Unit A","Toronto, ON",M6J 0A6,2021-04-13T14:53:25.411Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,18 Jarvis Street,"Toronto, ON",M5E 1N1,2021-04-13T14:53:25.411Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,333 Bay Street,"Toronto, ON",M5H 2R2,2021-04-13T14:53:25.411Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"235 Danforth Avenue, Unit 101","Toronto, ON",M4K 1N2,2021-04-13T14:53:25.411Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,260 Queen Street West,"Toronto, ON",M5V 1Z8,2021-04-13T14:53:25.412Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,465 Yonge Street,"Toronto, ON",M4Y 1X4,2021-04-13T14:53:25.412Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,181 Bay Street,"Toronto, ON",M5J 2T3,2021-04-13T14:53:25.412Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,55 Bloor Street West,"Toronto, ON",M4W 1A5,2021-04-13T14:53:25.412Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,812 O'Connor Drive,"Toronto, ON",M4B 2S9,2021-04-13T14:53:25.413Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,524 Queen Street West,"Toronto, ON",M5V 2B5,2021-04-13T14:53:25.413Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2494 Danforth Avenue,"Toronto, ON",M4C 1K9,2021-04-13T14:53:25.413Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1840 Eglinton Avenue West,"Toronto, ON",M6E 2J4,2021-04-13T14:53:25.414Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2343 Eglinton Avenue West,"Toronto, ON",M6E 2L6,2021-04-13T14:53:25.415Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,200 Bay Street,"Toronto, ON",M5J 2J3,2021-04-13T14:53:25.415Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,4700 Keele Street,"Toronto, ON",M3J 1P3,2021-04-13T14:53:25.415Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"1860 Bayview Avenue, Unit 101","Toronto, ON",M4G 0C3,2021-04-13T14:53:25.415Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,3401 Dufferin Street,"Toronto, ON",M6A 2T9,2021-04-13T14:53:25.416Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2440 Dundas Street West,"Toronto, ON",M6P 1W9,2021-04-13T14:53:25.416Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,45 Overlea Boulevard,"Toronto, ON",M4H 1C3,2021-04-13T14:53:25.416Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,761 King Street West,"Toronto, ON",M5V 1N4,2021-04-13T14:53:25.417Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,725 College Street,"Toronto, ON",M6G 1C5,2021-04-13T14:53:25.417Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2528 Bayview Avenue,"Toronto, ON",M2L 1A9,2021-04-13T14:53:25.417Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2047 Avenue Road,"Toronto, ON",M5M 4A7,2021-04-13T14:53:25.417Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,3366 Yonge Street,"Toronto, ON",M4N 2M7,2021-04-13T14:53:25.418Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,69 Yonge Street,"Toronto, ON",M5E 1K3,2021-04-13T14:53:25.418Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"565 Sherbourne Street, Unit 40","Toronto, ON",M4X 1W7,2021-04-13T14:53:25.418Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,20 Bloor Street East,"Toronto, ON",M4W 3G7,2021-04-13T14:53:25.419Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1859 Leslie Street,"Toronto, ON",M3B 2M1,2021-04-13T14:53:25.419Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,236 Bloor Street West,"Toronto, ON",M5S 1T8,2021-04-13T14:53:25.419Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,958 Bloor Street West,"Toronto, ON",M6H 1L6,2021-04-13T14:53:25.420Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,620 Keele Street,"Toronto, ON",M6N 3E2,2021-04-13T14:53:25.420Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,292 Dupont Street,"Toronto, ON",M5R 1V9,2021-04-13T14:53:25.420Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1015 Lakeshore Boulevard East,"Toronto, ON",M4M 1B4,2021-04-13T14:53:25.420Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2000 Queen Street East,"Toronto, ON",M4L 1J2,2021-04-13T14:53:25.421Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1507 Yonge Street,"Toronto, ON",M4T 1Z2,2021-04-13T14:53:25.421Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,759 Mount Pleasant Road,"Toronto, ON",M4S 2N4,2021-04-13T14:53:25.421Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,755 Danforth Avenue,"Toronto, ON",M4J 1L2,2021-04-13T14:53:25.421Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,180 Danforth Avenue,"Toronto, ON",M4K 1N1,2021-04-13T14:53:25.422Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"66 Wellington Street West, Unit 10","Toronto, ON",M5K 1A1,2021-04-13T14:53:25.422Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1500 Woodbine Avenue,"Toronto, ON",M4C 4G9,2021-04-13T14:53:25.422Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,523 St. Clair Avenue West,"Toronto, ON",M6C 1A1,2021-04-13T14:53:25.422Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2223 Bloor Street West,"Toronto, ON",M6S 1N7,2021-04-13T14:53:25.423Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1500 Avenue Road,"Toronto, ON",M5M 3X2,2021-04-13T14:53:25.423Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1084 Wilson Avenue,"Toronto, ON",M3K 1G6,2021-04-13T14:53:25.423Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2345 Yonge Street,"Toronto, ON",M4P 1E4,2021-04-13T14:53:25.423Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,970 Queen Street East,"Toronto, ON",M4M 1J8,2021-04-13T14:53:25.424Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,279 Yonge Street,"Toronto, ON",M5B 1N8,2021-04-13T14:53:25.424Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,388 King Street West,"Toronto, ON",M5V 1K2,2021-04-13T14:53:25.424Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"390 Queen's Quay West, Unit 110","Toronto, ON",M5V 3A6,2021-04-13T14:53:25.425Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1090 King Street West,"Toronto, ON",M6K 0C7,2021-04-13T14:53:25.425Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,,"Toronto, ON",M5S 1X1,2021-04-13T14:53:25.425Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1400 Dupont Street,"Toronto, ON",M6H 2B2,2021-04-13T14:53:25.425Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,3446 Dundas Street West,"Toronto, ON",M6S 2S1,2021-04-13T14:53:25.426Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1027 Yonge Street,"Toronto, ON",M4W 2K9,2021-04-13T14:53:25.426Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1630 Danforth Avenue,"Toronto, ON",M4C 1H6,2021-04-13T14:53:25.426Z,https://covid-19.ontario.ca/vaccine-locations
Snowden Pharmacy,264 Bloor Street West,"Toronto, ON",M5S 1V8,2021-04-13T14:53:25.427Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy Rosebury,145 Marlee Avenue,"Toronto, ON",M6B 3H3,2021-04-13T14:53:25.427Z,https://covid-19.ontario.ca/vaccine-locations
Symington Pharmacy,333 Symington Avenue,"Toronto, ON",M6P 3X1,2021-04-13T14:53:25.427Z,https://covid-19.ontario.ca/vaccine-locations
The Medicine Shoppe Pharmacy,794 Sheppard Avenue East,"Toronto, ON",M2K 1C3,2021-04-13T14:53:25.427Z,https://covid-19.ontario.ca/vaccine-locations
The Medicine Shoppe Pharmacy,2600 Eglinton Avenue West,"Toronto, ON",M6M 1T5,2021-04-13T14:53:25.428Z,https://covid-19.ontario.ca/vaccine-locations
Total Health Pharmacy,997 Gerrard Street East,"Toronto, ON",M4M 1Z4,2021-04-13T14:53:25.428Z,https://covid-19.ontario.ca/vaccine-locations
Uptown Pharmacy,243 Eglinton Avenue West,"Toronto, ON",M4R 1B1,2021-04-13T14:53:25.428Z,https://covid-19.ontario.ca/vaccine-locations
Victoria Park Pharmacy,1314 Victoria Park Avenue,"Toronto, ON",M4B 2L4,2021-04-13T14:53:25.428Z,https://covid-19.ontario.ca/vaccine-locations
Vina Pharmacy,1025 Gerrard Street East,"Toronto, ON",M4M 1Z6,2021-04-13T14:53:25.429Z,https://covid-19.ontario.ca/vaccine-locations
