,DBUID,DBPOP,DAUID,DAPOP,CSDUID,CSDNAME,CSDTYPE,CSDPOP,CMAUID,CMAPUID,CMANAME,CMATYPE,CMAPOP,PRUID,PRNAME,PRPOP,lon,lat,in_db_emp,prox_idx_emp,in_db_pharma,prox_idx_pharma,in_db_childcare,prox_idx_childcare,in_db_health,prox_idx_health,in_db_grocery,prox_idx_grocery,in_db_educpri,prox_idx_educpri,in_db_educsec,prox_idx_educsec,in_db_lib,prox_idx_lib,in_db_parks,prox_idx_parks,in_db_transit,prox_idx_transit,transit_na,amenity_dense,suppressed
197704,35204647001,574,35204647,574,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5037,43.6633,1,0.0964,0,0.0117,1,0.154,0,0.0163,0,0.0311,0,0.23,0,0.0377,0,0.0653,0,0.0377,1,0.0395,0,1,0
197705,35204648001,0,35204648,851,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4989,43.6657,0,0.105,0,0.0088,0,0.1156,0,0.0181,0,0.0545,0,0.4,0,0.0579,0,0.1168,0,0.0637,1,0.1071,0,1,0
197706,35204648002,829,35204648,851,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4995,43.6641,1,0.0875,1,0.0387,0,0.0787,1,0.0134,0,0.0363,1,0.3636,0,,0,0.0536,0,0.0149,1,0.0186,0,1,0
197707,35204648003,22,35204648,851,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4999,43.6638,1,0.0891,0,0.0387,0,0.0897,0,0.014,0,0.0388,0,0.3709,0,,0,0.0558,0,0.0368,0,0.0218,0,1,0
197708,35204649001,527,35204649,527,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5065,43.6641,1,0.0852,0,,0,0.0428,0,0.0129,0,,0,0.1111,0,,0,0.0516,1,0.0785,1,0.0117,0,0,0
197709,35204650001,0,35204650,"2,552",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3716,43.6487,1,0.4855,0,0.4138,0,0.1849,0,0.2083,1,0.6719,0,0.249,0,0.0833,0,0.1702,0,0.3177,0,0.1901,0,2,0
197710,35204650002,0,35204650,"2,552",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3712,43.6479,1,0.5066,0,0.3726,0,0.1898,1,0.2204,0,0.6992,0,0.2693,0,0.0781,0,0.1883,0,0.3083,0,0.1978,0,2,0
197711,35204650006,"2,552",35204650,"2,552",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3731,43.6461,1,0.5643,1,0.3609,1,0.1911,1,0.243,1,0.4499,0,0.1656,0,0.0443,0,0.1078,0,0.2305,1,0.1466,0,1,0
197712,35204652004,"1,113",35204652,"1,113",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.376,43.6421,1,0.5093,0,0.195,0,0.1062,1,0.2287,1,0.3763,0,0.0373,0,,0,0.0524,0,0.1753,1,0.1191,0,1,0
197713,35204653008,0,35204653,"3,023",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3788,43.6411,1,0.5445,1,0.2195,0,0.0927,0,0.1899,0,0.1779,0,0.0297,0,,0,,1,0.257,1,0.0832,0,0,0
197714,35204653009,"3,023",35204653,"3,023",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3781,43.6403,1,0.4866,0,0.1542,1,0.1483,1,0.2148,0,0.1795,0,0.0293,0,,0,,0,0.2218,0,0.0771,0,0,0
197715,35204655008,0,35204655,"1,625",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3851,43.64,0,0.2512,0,0.1852,0,0.0909,0,0.034,0,0.1717,0,0.0689,0,0.0459,0,0.0572,0,0.3729,0,0.0495,0,1,0
197716,35204655009,0,35204655,"1,625",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3902,43.6389,0,0.3835,0,0.1419,0,0.0741,0,0.1063,0,0.1021,0,0.0983,0,0.0729,0,0.07,0,0.3963,0,0.0382,0,1,0
197717,35204655010,0,35204655,"1,625",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3899,43.6391,0,0.383,0,0.1536,0,0.0847,0,0.1016,0,0.1276,0,0.102,0,0.0699,0,0.0796,0,0.3604,0,0.0435,0,1,0
197718,35204655011,0,35204655,"1,625",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3873,43.6395,0,0.4387,0,0.1993,0,0.0956,0,0.1562,0,0.1735,0,0.0782,0,0.0526,0,0.0641,0,0.4327,0,0.055,0,1,0
197719,35204655012,0,35204655,"1,625",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3849,43.6399,0,0.2528,0,0.1981,0,0.0914,0,0.0348,0,0.1783,0,0.0678,0,0.0451,0,0.0562,0,0.3739,0,0.0513,0,1,0
197720,35204655013,0,35204655,"1,625",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.384,43.64,0,0.5008,0,0.3117,0,0.0987,0,0.1803,0,0.2672,0,0.064,0,0.0432,0,0.0528,0,0.4457,0,0.0601,0,1,0
197721,35204655014,"1,625",35204655,"1,625",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3847,43.6395,1,0.46,1,0.274,0,0.09,1,0.1667,1,0.2872,0,0.0678,0,0.0472,0,0.0536,1,0.4572,0,0.0519,0,1,0
197722,35204656003,0,35204656,864,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3949,43.638,0,0.3625,0,0.178,0,0.1047,0,0.1173,0,0.0936,0,0.2117,0,0.1664,0,0.1187,0,0.3095,0,0.0496,0,2,0
197723,35204656004,0,35204656,864,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3943,43.6383,0,0.3031,0,0.174,0,0.1009,0,0.0529,0,0.098,0,0.1952,0,0.1533,0,0.1095,0,0.3226,0,0.0504,0,1,0
197724,35204656005,0,35204656,864,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3943,43.6373,0,0.356,0,0.1233,0,0.1132,0,0.0889,0,0.0907,0,0.2626,0,0.2488,0,0.1031,0,0.349,1,0.0507,0,1,0
197725,35204656006,864,35204656,864,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3945,43.6376,1,0.3164,1,0.1675,0,0.104,1,0.0713,0,0.0931,0,0.212,0,0.1786,0,0.1078,0,0.3161,0,0.0482,0,1,0
197726,35204657001,"1,995",35204657,"1,995",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4367,43.6449,1,0.2092,0,0.0953,1,0.1444,1,0.0628,0,0.1717,1,0.5483,0,0.0622,0,0.1604,1,0.137,1,0.0575,0,2,0
197727,35204658001,142,35204658,324,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4343,43.6439,1,0.2146,0,0.1359,0,0.1262,1,0.066,0,0.1632,0,0.4216,0,0.1028,0,0.1988,0,0.1616,0,0.0549,0,2,0
197728,35204658002,182,35204658,324,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4339,43.6431,1,0.2287,0,0.1309,0,0.1179,0,0.0735,0,0.1825,0,0.3703,0,0.0823,0,0.2045,0,0.1784,0,0.0541,0,2,0
197729,35204659001,656,35204659,656,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.436,43.6419,1,0.2228,1,0.1866,1,0.1835,0,0.0761,1,0.3969,0,0.3701,0,0.1344,0,0.1834,1,0.2362,1,0.0712,0,2,0
197730,35204660001,103,35204660,363,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4349,43.6421,1,0.2343,0,0.1658,0,0.1468,0,0.0798,0,0.2853,0,0.4417,0,0.1439,0,0.256,0,0.2207,0,0.0793,0,2,0
197731,35204660002,260,35204660,363,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4335,43.6419,1,0.2421,1,0.1844,0,0.1168,1,0.0838,0,0.2,0,0.3268,0,0.1169,0,0.4491,0,0.2176,1,0.0728,0,2,0
197732,35204661001,934,35204661,"1,155",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4332,43.6395,1,0.2231,0,0.1608,0,0.1297,1,0.0738,0,0.3259,0,0.3059,0,0.1334,0,0.2656,1,0.3176,1,0.086,0,2,0
197733,35204661002,221,35204661,"1,155",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4346,43.6392,1,0.204,0,0.1862,1,0.2018,0,0.0613,0,0.3667,1,0.5861,0,0.4139,0,0.1488,0,0.2226,1,0.0772,0,2,0
197734,35204662001,"1,028",35204662,"1,028",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.436,43.6389,1,0.2035,1,0.1957,0,0.1952,0,0.0615,1,0.4042,0,0.5722,1,0.4351,0,0.1427,0,0.2086,1,0.0786,0,2,0
197735,35204663002,307,35204663,466,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4314,43.639,1,0.2266,1,0.1811,0,0.121,0,0.0683,0,0.2704,0,0.2942,0,0.088,0,0.2106,0,0.2885,1,0.0976,0,2,0
197736,35204663003,23,35204663,466,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4323,43.6413,1,0.2151,0,0.1929,0,0.1512,1,0.0672,0,0.3337,0,0.3747,0,0.1447,1,0.7194,0,0.271,1,0.1576,0,2,0
197737,35204663004,136,35204663,466,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4319,43.6404,1,0.2248,0,0.1708,0,0.1217,1,0.0735,1,0.3759,0,0.2994,0,0.1304,0,0.399,0,0.3014,0,0.0968,0,2,0
197738,35204664001,24,35204664,575,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4308,43.6416,1,0.2441,0,0.1619,0,0.1476,0,0.0871,0,0.2273,0,0.3189,0,0.1283,0,0.5531,0,0.2567,0,0.111,0,2,0
197739,35204664002,256,35204664,575,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4304,43.6407,1,0.2435,0,0.1464,0,0.1299,1,0.0869,0,0.2469,0,0.2998,0,0.1177,0,0.399,0,0.2697,0,0.0969,0,2,0
197740,35204664003,295,35204664,575,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4299,43.6393,1,0.238,0,0.1081,0,0.0916,1,0.0758,0,0.1376,0,0.1985,0,0.0949,0,0.1321,0,0.2187,0,0.0944,0,2,0
197741,35204665001,198,35204665,594,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4291,43.6412,1,0.2474,0,0.1165,0,0.1148,1,0.0831,0,0.1512,0,0.2523,0,0.0955,0,0.1488,1,0.3108,1,0.0996,0,2,0
197742,35204665002,396,35204665,594,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4284,43.6396,1,0.2533,1,0.146,0,0.1153,1,0.0906,0,0.1487,0,0.2259,0,0.0952,0,0.1427,1,0.3116,1,0.1044,0,2,0
197743,35204666002,0,35204666,"2,606",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4247,43.6409,0,0.2643,0,0.1261,0,0.122,0,0.0774,0,0.0736,0,0.196,0,0.0837,0,0.1031,0,0.1551,1,0.1087,0,1,0
197744,35204666003,"2,606",35204666,"2,606",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4262,43.6402,1,0.254,0,0.0946,1,0.1496,1,0.0844,0,0.0998,0,0.1994,0,0.0858,0,0.1078,1,0.1922,1,0.0854,0,1,0
197745,35204667001,160,35204667,453,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4312,43.6433,1,0.2308,0,0.126,0,0.1184,1,0.0742,0,0.163,0,0.3388,0,0.1044,0,0.2238,1,0.2528,1,0.0728,0,2,0
197746,35204667002,176,35204667,453,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.432,43.6429,1,0.2385,0,0.1415,0,0.1097,1,0.0809,0,0.1744,0,0.3342,0,0.1069,0,0.2989,0,0.2,0,0.0648,0,2,0
197747,35204667003,117,35204667,453,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4312,43.6422,1,0.2411,0,0.1489,0,0.1187,1,0.083,0,0.1934,0,0.3068,0,0.116,0,0.4491,0,0.2199,1,0.0672,0,2,0
197748,35204668001,874,35204668,874,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5268,43.6493,1,0.0986,1,0.1687,0,0.0729,1,0.044,0,0.0168,0,0.0946,0,0.0928,0,,0,0.1125,1,0.1132,0,0,0
197749,35204669001,488,35204669,488,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5255,43.6477,1,0.0919,0,0.1228,0,0.0873,1,0.0395,0,,0,0.1531,0,0.0797,0,0.052,0,0.0827,1,0.0986,0,0,0
197750,35204670002,0,35204670,"1,200",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5245,43.6478,0,0.107,0,0.1416,0,0.084,0,0.0569,0,0.015,0,0.1343,0,0.1216,0,0.0577,0,0.1223,1,0.1434,0,1,0
197751,35204670003,798,35204670,"1,200",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.521,43.6468,1,0.1222,1,0.1688,1,0.1086,1,0.0841,0,0.0228,0,0.1517,0,0.0928,0,0.1001,1,0.1645,1,0.082,0,1,0
197752,35204670004,402,35204670,"1,200",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5243,43.6488,1,0.102,0,0.1497,0,0.0907,1,0.0508,0,0.0143,0,0.14,0,0.1547,0,0.0635,0,0.1711,1,0.1257,0,1,0
197753,35204671001,439,35204671,439,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5215,43.6455,1,0.1805,1,0.3107,1,0.1468,1,0.167,0,0.0354,0,0.099,0,0.0548,0,0.0973,0,0.1236,1,0.1107,0,1,0
197754,35204672002,206,35204672,830,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.529,43.6497,1,0.0892,1,0.1355,0,0.0627,1,0.0334,0,,0,0.1036,0,0.0797,0,,0,0.0837,1,0.0796,0,0,0
197755,35204672004,69,35204672,830,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5338,43.6495,1,0.0902,0,0.084,0,0.0548,0,0.0335,0,0.0361,0,0.1404,0,0.0476,0,,0,0.0349,0,0.0722,0,0,0
197756,35204672005,77,35204672,830,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5353,43.6497,1,0.091,0,0.0751,0,0.0528,0,0.0313,0,0.0356,0,0.1362,0,0.0418,0,,0,0.0458,1,0.0656,0,0,0
197757,35204672007,88,35204672,830,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5377,43.6501,1,0.0896,0,0.0436,0,0.0383,1,0.029,0,0.0334,0,0.1409,0,0.0364,0,,0,0.0359,1,0.0782,0,0,0
197758,35204672008,69,35204672,830,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5371,43.6488,1,0.0886,0,0.0828,0,0.0421,1,0.0287,0,0.0436,0,0.1306,0,0.0349,0,,0,0.0281,1,0.0678,0,0,0
197759,35204672009,77,35204672,830,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5367,43.6478,1,0.0906,0,0.0999,0,0.0499,1,0.0313,0,0.0513,0,0.1458,0,0.0356,0,,0,0.0365,0,0.0751,0,0,0
197760,35204672010,31,35204672,830,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.535,43.6482,1,0.0885,0,0.0919,0,0.0461,0,0.0313,0,0.0482,0,0.1263,0,0.0366,0,,0,0.0421,0,0.0646,0,0,0
197761,35204672012,52,35204672,830,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5359,43.651,1,0.0899,0,0.0634,0,0.0505,1,0.03,0,0.0368,0,0.1444,0,0.0404,0,,0,0.0303,1,0.1,0,0,0
197762,35204672013,161,35204672,830,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5356,43.6521,1,0.0874,0,0.041,0,0.0414,1,0.0273,0,0.0144,0,0.125,0,0.0395,0,,1,0.0392,1,0.0548,0,0,0
197763,35204673001,95,35204673,593,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5329,43.6487,1,0.0909,0,0.097,0,0.0617,0,0.0343,0,0.0191,0,0.1425,0,0.051,0,,0,0.061,1,0.0756,0,0,0
197764,35204673002,321,35204673,593,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5311,43.6479,1,0.0918,1,0.1637,0,0.0652,1,0.0365,0,0.0248,0,0.1325,0,0.0537,0,,0,0.0572,0,0.0764,0,0,0
197765,35204673003,177,35204673,593,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5332,43.6467,1,0.0903,0,0.1114,0,0.0629,0,0.0333,0,0.0422,0,0.1551,0,0.0425,0,,0,0.0474,1,0.066,0,0,0
197766,35204674001,68,35204674,557,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5362,43.6468,1,0.0909,0,0.1012,0,0.0491,1,0.0335,0,0.0504,0,0.1307,0,,0,,0,0.045,1,0.0758,0,0,0
197767,35204674002,90,35204674,557,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5354,43.6459,1,0.0916,0,0.1013,0,0.0525,0,0.034,0,0.0516,0,0.1284,0,0.0339,0,,0,0.0463,0,0.0643,0,0,0
197768,35204674003,223,35204674,557,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5338,43.6447,1,0.0934,1,0.1696,0,0.0616,1,0.04,1,0.1085,0,0.1106,0,0.0383,0,,0,0.048,0,0.0524,0,0,0
197769,35204674009,176,35204674,557,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5354,43.6435,1,0.0931,0,0.087,1,0.1004,0,0.0318,0,0.0423,0,0.1077,0,,0,,0,0.0346,1,0.105,0,0,0
197770,35204675002,0,35204675,"1,553",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.475,43.6235,1,0.0567,0,0.0266,0,,0,0.0085,1,0.1155,0,0.0282,0,,0,,1,0.0974,1,0.0137,0,0,0
197771,35204675004,"1,553",35204675,"1,553",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4731,43.6311,1,0.0736,1,0.099,0,,1,0.0135,1,0.04,0,,0,,0,,1,0.0793,0,0.0102,0,0,0
197772,35204676002,"3,648",35204676,"4,631",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4783,43.6262,1,0.0834,1,0.0802,0,0.0045,1,0.0167,0,0.0376,0,,0,,0,,1,0.1175,1,0.0276,0,0,0
197773,35204676003,983,35204676,"4,631",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4754,43.6303,1,0.0789,1,0.1075,0,0.0103,1,0.0135,0,0.0409,0,,0,,0,,0,0.0692,1,0.0238,0,0,0
197774,35204678001,128,35204678,391,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4933,43.6218,1,0.0634,1,0.0722,0,0.0586,1,0.0123,0,,0,0.1398,0,,0,0.0549,0,0.0411,0,0.0181,0,0,0
197775,35204678002,108,35204678,391,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.493,43.621,1,0.0635,0,0.0246,0,0.0585,0,0.011,0,,0,0.1381,0,,0,0.0991,0,0.0657,1,0.0145,0,0,0
197776,35204678003,140,35204678,391,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4958,43.6213,1,0.0597,0,0.0467,1,0.1265,0,0.0113,0,,0,0.243,0,,0,0.052,0,0.0539,0,0.0252,0,0,0
197777,35204678004,15,35204678,391,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4986,43.6207,1,0.0622,0,0.0504,1,0.1346,0,0.0133,0,0.0228,1,0.4808,0,,0,0.0582,0,0.0583,0,0.0407,0,1,0
197778,35204679001,212,35204679,399,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5019,43.6202,1,0.0664,0,0.0617,0,0.0685,0,0.0145,0,0.0375,0,0.2164,0,,0,0.0572,0,0.0803,1,0.0461,0,1,0
197779,35204679002,187,35204679,399,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5015,43.6193,1,0.0659,1,0.0949,0,0.0705,1,0.0235,0,,0,0.2263,0,,0,0.0629,0,0.072,1,0.0434,0,0,0
197780,35204680002,168,35204680,676,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4955,43.6204,1,0.0589,0,0.0358,0,0.0678,1,0.0112,0,,0,0.1928,0,,0,0.0562,0,0.067,1,0.0232,0,0,0
197781,35204680003,0,35204680,676,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4953,43.6192,1,0.0557,0,0.0243,0,0.0541,0,0.01,0,,0,0.1875,0,,0,0.0613,0,0.0624,0,0.027,0,0,0
197782,35204680004,43,35204680,676,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.497,43.6188,1,0.0645,0,0.0488,0,0.0651,0,0.0125,0,,0,0.215,0,,0,0.0737,0,0.0681,0,0.0361,0,0,0
197783,35204680005,308,35204680,676,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4982,43.6198,1,0.0656,0,0.0497,0,0.0739,0,0.0138,0,,0,0.2277,0,,0,0.0666,0,0.066,1,0.0392,0,0,0
197784,35204680006,67,35204680,676,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4985,43.6184,1,0.0645,0,0.0381,0,0.0661,0,0.0125,0,0.0298,0,0.2104,0,,0,0.0805,0,0.0842,0,0.0382,0,1,0
197785,35204680007,22,35204680,676,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4981,43.6175,1,0.0611,0,0.0447,0,0.067,0,0.011,0,0.0295,0,0.2075,0,,0,0.0796,0,0.0758,0,0.0406,0,1,0
197786,35204680008,68,35204680,676,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4926,43.6207,1,0.0633,0,0.0252,0,0.0572,0,0.0109,0,,0,0.1366,0,,0,0.0987,1,0.0656,1,0.0158,0,0,0
197787,35204681001,131,35204681,374,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.501,43.6185,1,0.062,0,0.0574,1,0.1167,0,0.0134,0,,0,0.2119,0,,0,0.07,0,0.0669,0,0.0359,0,0,0
197788,35204681002,129,35204681,374,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5018,43.6165,1,0.0606,0,0.0346,0,0.0466,0,0.0112,0,,0,0.1619,0,,0,0.0679,0,0.0472,0,0.0261,0,0,0
197789,35204681003,114,35204681,374,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.503,43.6162,1,0.0606,0,0.0342,0,0.0466,0,0.0111,0,,0,0.1619,0,,0,0.0679,0,0.0472,0,0.0261,0,0,0
197790,35204682001,112,35204682,449,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5003,43.6177,1,0.0613,0,0.0406,0,0.0694,0,0.0111,0,0.0301,0,0.2136,0,,0,0.0824,0,0.1352,0,0.0412,0,1,0
197791,35204682002,337,35204682,449,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4999,43.6165,1,0.0594,0,0.0521,0,0.0592,0,0.0103,0,0.0337,0,0.217,0,,0,0.0934,1,0.1687,1,0.039,0,1,0
197792,35204682003,0,35204682,449,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.501,43.6147,1,0.0624,0,0.0348,0,0.0508,0,0.0102,0,0.0311,0,0.1534,0,,0,0.0844,0,0.0875,0,0.0277,0,1,0
197793,35204683001,152,35204683,429,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5051,43.6195,1,0.0666,0,0.08,0,0.0499,1,0.0122,0,,0,0.1356,0,,0,0.0473,0,0.054,1,0.0333,0,0,0
197794,35204683002,138,35204683,429,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.5047,43.6186,1,0.0666,1,0.0819,0,0.05,0,0.0122,0,,0,0.1358,0,,0,0.0473,0,0.0538,0,0.0333,0,0,0
